reward,steps,epsilon,reward_ma,steps_ma
-0.29999999999999827,400,0.05,-2.3279999999999967,394.6
-1.979999999999999,400,0.05,-2.276399999999997,394.6
-1.0499999999999983,400,0.05,-2.259799999999997,394.6
-1.649999999999999,400,0.05,-2.2477999999999976,394.6
-2.9000000000000004,400,0.05,-2.2871999999999972,394.6
-5.99,400,0.05,-2.4071999999999973,394.6
-1.4299999999999993,400,0.05,-2.4271999999999974,394.6
-3.9199999999999884,400,0.05,-2.460799999999997,394.6
-3.3699999999999983,400,0.05,-2.5247999999999973,394.6
-3.9899999999999873,400,0.05,-2.5855999999999972,394.6
-3.6299999999999946,400,0.05,-2.6311999999999967,394.6
-3.9299999999999913,400,0.05,-2.6197999999999966,394.6
-1.6999999999999997,400,0.05,-2.576599999999997,394.6
-0.7299999999999984,400,0.05,-2.535399999999997,394.6
-3.549999999999995,400,0.05,-2.531599999999997,394.6
-1.7499999999999996,400,0.05,-2.5835999999999975,395.96
-4.05999999999999,400,0.05,-2.638799999999997,395.96
-4.029999999999994,400,0.05,-2.6835999999999967,395.96
-4.789999999999983,400,0.05,-2.7181999999999964,395.96
-4.69999999999999,400,0.05,-2.7307999999999963,395.96
-3.5799999999999956,400,0.05,-2.8277999999999963,400.0
0.7600000000000022,400,0.05,-2.741799999999996,400.0
-1.5999999999999985,400,0.05,-2.721199999999996,400.0
-2.9799999999999986,400,0.05,-2.7293999999999965,400.0
-2.17,400,0.05,-2.7045999999999966,400.0
-0.41999999999999793,400,0.05,-2.643399999999996,400.0
-1.5299999999999987,400,0.05,-2.6401999999999965,400.0
-3.4199999999999977,400,0.05,-2.6687999999999965,400.0
-3.9299999999999944,400,0.05,-2.677599999999996,400.0
-3.3499999999999943,400,0.05,-2.685399999999996,400.0
1.0500000000000003,343,0.05,-2.6341999999999963,398.86
-1.41,400,0.05,-2.652399999999996,398.86
-4.029999999999992,400,0.05,-2.6697999999999955,398.86
-3.6399999999999864,400,0.05,-2.6803999999999957,398.86
-4.179999999999987,400,0.05,-2.682199999999996,398.86
-3.5599999999999925,400,0.05,-2.6731999999999956,398.86
-2.7,400,0.05,-2.664199999999996,398.86
-3.1799999999999993,400,0.05,-2.6711999999999962,398.86
-4.2799999999999905,400,0.05,-2.6975999999999956,398.86
-0.8799999999999989,400,0.05,-2.6337999999999955,398.86
-2.4899999999999984,400,0.05,-2.682799999999996,398.86
-2.0100000000000007,400,0.05,-2.694599999999996,398.86
-0.879999999999999,400,0.05,-2.7151999999999954,398.86
-2.3299999999999983,400,0.05,-2.699399999999996,398.86
-2.329999999999999,400,0.05,-2.6913999999999954,398.86
-2.1399999999999997,400,0.05,-2.657999999999996,398.86
0.5900000000000012,282,0.05,-2.600399999999996,396.5
-2.2699999999999996,400,0.05,-2.554999999999996,396.5
-3.069999999999997,400,0.05,-2.5551999999999966,396.5
-1.0799999999999994,400,0.05,-2.5297999999999963,396.5
-4.709999999999986,400,0.05,-2.6179999999999963,396.5
-4.269999999999994,400,0.05,-2.663799999999996,396.5
-3.7399999999999944,400,0.05,-2.717599999999996,396.5
-2.0099999999999993,400,0.05,-2.7247999999999957,396.5
-4.179999999999989,400,0.05,-2.7503999999999955,396.5
-1.4499999999999993,400,0.05,-2.6595999999999957,396.5
-0.5499999999999987,400,0.05,-2.641999999999996,396.5
-1.2299999999999986,400,0.05,-2.588199999999996,396.5
-3.2199999999999998,400,0.05,-2.585199999999996,396.5
-1.9900000000000002,400,0.05,-2.545199999999996,396.5
-3.699999999999989,400,0.05,-2.546599999999996,396.5
-2.59,400,0.05,-2.519799999999996,396.5
-2.750000000000001,400,0.05,-2.540799999999996,396.5
-0.4999999999999981,400,0.05,-2.5361999999999965,396.5
-0.6999999999999985,400,0.05,-2.4791999999999965,396.5
0.42000000000000237,400,0.05,-2.435799999999996,396.5
-0.9399999999999984,400,0.05,-2.3733999999999966,396.5
-1.7799999999999991,400,0.05,-2.3283999999999963,396.5
-1.1999999999999993,400,0.05,-2.256599999999997,396.5
0.6100000000000023,400,0.05,-2.150399999999997,396.5
0.7000000000000031,400,0.05,-2.064799999999997,396.5
-0.4299999999999977,400,0.05,-2.088599999999997,396.5
-1.8099999999999998,400,0.05,-2.092799999999997,396.5
-0.7199999999999991,400,0.05,-2.047599999999997,396.5
0.42000000000000215,400,0.05,-1.995799999999997,396.5
-3.7599999999999985,400,0.05,-2.062599999999997,396.5
-1.1899999999999986,400,0.05,-2.055799999999997,396.5
-2.2700000000000005,400,0.05,-2.0327999999999973,396.5
-2.8600000000000008,400,0.05,-2.0113999999999974,396.5
-2.069999999999999,400,0.05,-1.9857999999999976,396.5
-0.5599999999999994,400,0.05,-2.017999999999997,397.64
-1.5499999999999996,400,0.05,-2.0207999999999973,397.64
-2.8100000000000005,400,0.05,-1.9963999999999973,397.64
-1.0199999999999996,400,0.05,-1.9439999999999977,397.64
-2.0899999999999994,400,0.05,-1.9021999999999977,397.64
-1.4099999999999997,400,0.05,-1.8591999999999982,397.64
-1.469999999999999,400,0.05,-1.834599999999998,397.64
-1.7600000000000007,400,0.05,-1.806199999999998,397.64
-4.789999999999985,400,0.05,-1.8163999999999982,397.64
-2.6000000000000005,400,0.05,-1.8507999999999978,397.64
-4.5499999999999865,400,0.05,-1.8919999999999977,397.64
-3.2899999999999925,400,0.05,-1.9175999999999973,397.64
0.6700000000000004,309,0.05,-1.8865999999999976,395.82
-1.94,400,0.05,-1.8787999999999976,395.82
-2.900000000000001,400,0.05,-1.8901999999999974,395.82
1.2799999999999998,270,0.05,-1.8217999999999974,393.22
-2.999999999999999,400,0.05,-1.8935999999999975,395.58
-2.9400000000000013,400,0.05,-1.9069999999999978,395.58
-3.05,400,0.05,-1.9065999999999976,395.58
-2.14,400,0.05,-1.9277999999999977,395.58
-4.0499999999999865,400,0.05,-1.9145999999999979,395.58
-3.33,400,0.05,-1.895799999999998,395.58
-4.909999999999987,400,0.05,-1.9191999999999978,395.58
-1.3999999999999988,400,0.05,-1.9069999999999978,395.58
-0.5099999999999985,400,0.05,-1.8335999999999981,395.58
-1.4699999999999989,400,0.05,-1.833999999999998,395.58
-1.7099999999999995,400,0.05,-1.857199999999998,395.58
-2.43,400,0.05,-1.8811999999999978,395.58
-2.62,400,0.05,-1.869199999999998,395.58
-1.929999999999999,400,0.05,-1.867999999999998,395.58
-2.0199999999999996,400,0.05,-1.8343999999999983,395.58
-4.15999999999999,400,0.05,-1.865799999999998,395.58
-4.469999999999986,400,0.05,-1.900199999999998,395.58
-2.09,400,0.05,-1.9319999999999977,395.58
-1.1799999999999982,400,0.05,-1.9415999999999978,395.58
-5.1099999999999834,400,0.05,-2.052199999999998,395.58
-4.129999999999992,400,0.05,-2.115999999999997,395.58
-3.7699999999999902,400,0.05,-2.1557999999999975,395.58
-0.2999999999999985,400,0.05,-2.1377999999999973,395.58
0.030000000000002025,400,0.05,-2.1493999999999973,395.58
-3.4299999999999873,400,0.05,-2.231999999999997,395.58
-2.2099999999999986,400,0.05,-2.267599999999997,395.58
-1.129999999999999,400,0.05,-2.253999999999997,395.58
-2.6999999999999993,400,0.05,-2.293599999999997,395.58
-2.67,400,0.05,-2.3553999999999973,395.58
-0.5099999999999985,400,0.05,-2.290399999999997,395.58
-2.339999999999999,400,0.05,-2.313399999999997,395.58
2.0100000000000007,193,0.05,-2.2277999999999967,391.44
-0.5599999999999985,400,0.05,-2.181799999999997,391.44
1.7700000000000002,165,0.05,-2.104999999999997,386.74
-3.6499999999999932,400,0.05,-2.1667999999999967,386.74
-0.1699999999999997,384,0.05,-2.139199999999997,386.42
-3.409999999999997,400,0.05,-2.151199999999997,386.42
-4.5399999999999885,400,0.05,-2.2215999999999965,386.42
-2.999999999999996,400,0.05,-2.2397999999999967,386.42
-1.4599999999999995,400,0.05,-2.2407999999999966,386.42
-2.9499999999999975,400,0.05,-2.2703999999999964,386.42
-2.6799999999999997,400,0.05,-2.2887999999999966,386.42
-4.769999999999985,400,0.05,-2.288399999999996,386.42
2.220446049250313e-15,400,0.05,-2.2363999999999966,386.42
-0.9499999999999983,400,0.05,-2.164399999999997,386.42
-0.7099999999999994,400,0.05,-2.112799999999997,386.42
0.7000000000000022,400,0.05,-2.1121999999999965,388.24
-1.8199999999999994,400,0.05,-2.1097999999999963,388.24
-1.2799999999999994,400,0.05,-2.077399999999997,388.24
-0.2799999999999987,400,0.05,-2.108599999999997,390.84
-2.579999999999999,400,0.05,-2.1001999999999965,390.84
-0.03999999999999693,400,0.05,-2.0421999999999967,390.84
-1.4599999999999982,400,0.05,-2.0103999999999966,390.84
-0.06999999999999829,400,0.05,-1.9689999999999963,390.84
-0.8999999999999992,400,0.05,-1.9059999999999968,390.84
-1.0799999999999994,400,0.05,-1.8609999999999969,390.84
-1.1199999999999983,400,0.05,-1.7851999999999968,390.84
-0.4799999999999992,400,0.05,-1.766799999999997,390.84
-0.349999999999999,400,0.05,-1.7635999999999967,390.84
-3.4599999999999964,400,0.05,-1.803399999999997,390.84
-1.1799999999999984,400,0.05,-1.7927999999999968,390.84
-1.3699999999999988,400,0.05,-1.7715999999999967,390.84
-2.4800000000000004,400,0.05,-1.7687999999999968,390.84
-3.05,400,0.05,-1.7911999999999966,390.84
-0.7399999999999982,400,0.05,-1.765599999999997,390.84
-2.789999999999999,400,0.05,-1.738199999999997,390.84
-2.4899999999999984,400,0.05,-1.6985999999999972,390.84
-3.8599999999999874,400,0.05,-1.7339999999999973,390.84
-1.169999999999999,400,0.05,-1.733799999999997,390.84
2.070000000000002,349,0.05,-1.5901999999999972,389.82
-1.6499999999999986,400,0.05,-1.5405999999999975,389.82
0.19000000000000172,400,0.05,-1.4613999999999976,389.82
-1.6699999999999995,400,0.05,-1.4887999999999977,389.82
1.9600000000000015,395,0.05,-1.4501999999999975,389.72
2.080000000000001,188,0.05,-1.3399999999999976,385.48
2.4200000000000026,228,0.05,-1.2473999999999978,382.04
-2.7199999999999998,400,0.05,-1.279199999999998,382.04
-2.93,400,0.05,-1.283799999999998,382.04
-0.6299999999999992,400,0.05,-1.2429999999999979,382.04
-2.54,400,0.05,-1.2835999999999979,382.04
0.7000000000000026,400,0.05,-1.2227999999999979,382.04
-0.5199999999999989,400,0.05,-1.2733999999999979,386.18
-0.38999999999999724,400,0.05,-1.2699999999999978,386.18
-1.7699999999999982,400,0.05,-1.3407999999999978,390.88
-0.05999999999999872,400,0.05,-1.268999999999998,390.88
-1.2399999999999984,400,0.05,-1.290399999999998,391.2
-0.7299999999999993,400,0.05,-1.2367999999999981,391.2
-0.6199999999999972,400,0.05,-1.158399999999998,391.2
-1.2899999999999991,400,0.05,-1.1241999999999983,391.2
-2.3500000000000005,400,0.05,-1.1419999999999983,391.2
-2.1499999999999995,400,0.05,-1.1259999999999983,391.2
-3.1899999999999955,400,0.05,-1.136199999999998,391.2
-3.8899999999999935,400,0.05,-1.1185999999999983,391.2
-0.49999999999999845,400,0.05,-1.1285999999999983,391.2
-1.5499999999999998,400,0.05,-1.1405999999999985,391.2
-2.5400000000000005,400,0.05,-1.1771999999999985,391.2
-1.9799999999999993,400,0.05,-1.2307999999999983,391.2
-0.23999999999999888,400,0.05,-1.1991999999999985,391.2
-0.9699999999999993,400,0.05,-1.1929999999999985,391.2
-0.8599999999999991,400,0.05,-1.2045999999999986,391.2
0.3200000000000023,400,0.05,-1.1465999999999985,391.2
2.700000000000003,347,0.05,-1.0917999999999983,390.14
1.0099999999999998,161,0.05,-1.0423999999999984,385.36
-1.31,400,0.05,-1.0671999999999986,385.36
-2.31,400,0.05,-1.0953999999999986,385.36
-0.04999999999999982,330,0.05,-1.0747999999999984,383.96
-3.139999999999998,400,0.05,-1.1151999999999984,383.96
-2.9899999999999984,400,0.05,-1.1653999999999984,383.96
-0.7399999999999987,400,0.05,-1.1731999999999985,383.96
-0.35999999999999877,400,0.05,-1.1111999999999984,383.96
-1.6199999999999983,400,0.05,-1.1199999999999986,383.96
-2.24,400,0.05,-1.1373999999999986,383.96
-3.0800000000000005,400,0.05,-1.1493999999999986,383.96
-2.54,400,0.05,-1.1391999999999987,383.96
-2.91,400,0.05,-1.1825999999999985,383.96
-3.049999999999997,400,0.05,-1.1877999999999986,383.96
-3.6599999999999944,400,0.05,-1.2111999999999985,383.96
1.4500000000000002,212,0.05,-1.1049999999999986,380.2
-3.3299999999999965,400,0.05,-1.1481999999999986,380.2
-3.9999999999999964,400,0.05,-1.2695999999999987,381.22
-3.639999999999988,400,0.05,-1.3093999999999983,381.22
0.11000000000000232,400,0.05,-1.3109999999999982,381.22
-3.4199999999999955,400,0.05,-1.3459999999999983,381.22
-3.169999999999998,400,0.05,-1.4485999999999983,381.32
-2.91,400,0.05,-1.5483999999999982,385.56
-2.7500000000000004,400,0.05,-1.6517999999999984,389.0
-3.849999999999992,400,0.05,-1.6743999999999983,389.0
-0.8599999999999985,400,0.05,-1.6329999999999982,389.0
0.020000000000002904,400,0.05,-1.6199999999999983,389.0
-0.36999999999999833,400,0.05,-1.576599999999998,389.0
-0.8299999999999987,400,0.05,-1.607199999999998,389.0
-0.3699999999999992,400,0.05,-1.604199999999998,389.0
-3.5099999999999962,400,0.05,-1.666599999999998,389.0
-2.24,400,0.05,-1.6759999999999982,389.0
-1.209999999999999,400,0.05,-1.6989999999999983,389.0
-3.8799999999999955,400,0.05,-1.751799999999998,389.0
-3.949999999999987,400,0.05,-1.816199999999998,389.0
-0.08999999999999764,400,0.05,-1.8055999999999977,389.0
-1.5199999999999994,400,0.05,-1.810199999999998,389.0
-1.259999999999999,400,0.05,-1.7883999999999978,389.0
-1.2299999999999993,400,0.05,-1.769999999999998,389.0
-1.269999999999999,400,0.05,-1.731599999999998,389.0
3.190000000000002,310,0.05,-1.589999999999998,387.2
-2.09,400,0.05,-1.6217999999999977,387.2
-3.5699999999999967,400,0.05,-1.662199999999998,387.2
3.7099999999999973,303,0.05,-1.537199999999998,385.26
0.3500000000000012,400,0.05,-1.490599999999998,385.26
-4.199999999999991,400,0.05,-1.5697999999999979,385.26
-4.1599999999999895,400,0.05,-1.633599999999998,385.26
-1.299999999999999,400,0.05,-1.6423999999999979,385.26
-0.7899999999999994,400,0.05,-1.6645999999999974,385.26
-3.13,400,0.05,-1.7811999999999977,386.32
-1.9900000000000004,400,0.05,-1.8411999999999977,391.1
-4.239999999999991,400,0.05,-1.8997999999999977,391.1
-2.03,400,0.05,-1.8941999999999977,391.1
-3.4599999999999955,400,0.05,-1.9623999999999975,392.5
-1.059999999999999,400,0.05,-1.9207999999999976,392.5
-2.1799999999999993,400,0.05,-1.9045999999999976,392.5
-3.4799999999999995,400,0.05,-1.9593999999999978,392.5
-4.419999999999984,400,0.05,-2.0405999999999973,392.5
-0.7899999999999985,400,0.05,-2.0239999999999974,392.5
-2.21,400,0.05,-2.023399999999997,392.5
-2.629999999999999,400,0.05,-2.0143999999999975,392.5
-0.9999999999999982,400,0.05,-1.983599999999997,392.5
-1.0199999999999991,400,0.05,-1.9457999999999973,392.5
-0.4999999999999982,400,0.05,-1.8947999999999974,392.5
-1.0199999999999982,400,0.05,-1.8419999999999974,392.5
-0.5499999999999989,400,0.05,-1.8819999999999972,396.26
-0.009999999999997788,400,0.05,-1.8155999999999972,396.26
-0.13999999999999857,400,0.05,-1.7383999999999973,396.26
-0.2999999999999978,400,0.05,-1.6715999999999973,396.26
-2.169999999999999,400,0.05,-1.7171999999999974,396.26
-4.449999999999983,400,0.05,-1.7377999999999973,396.26
-0.2099999999999984,400,0.05,-1.6785999999999972,396.26
-0.9699999999999991,400,0.05,-1.6397999999999973,396.26
-3.319999999999997,400,0.05,-1.6511999999999971,396.26
0.37000000000000255,400,0.05,-1.5667999999999973,396.26
-2.78,400,0.05,-1.6051999999999973,396.26
-1.5799999999999992,400,0.05,-1.637199999999997,396.26
-1.8900000000000003,400,0.05,-1.6675999999999973,396.26
-3.1699999999999964,400,0.05,-1.7143999999999975,396.26
-4.079999999999991,400,0.05,-1.7885999999999973,396.26
-3.229999999999995,400,0.05,-1.7829999999999973,396.26
-3.9499999999999926,400,0.05,-1.8171999999999968,396.26
-2.12,400,0.05,-1.835399999999997,396.26
0.47000000000000175,400,0.05,-1.7483999999999973,396.26
-0.769999999999998,400,0.05,-1.6847999999999974,396.26
-1.8199999999999987,400,0.05,-1.7193999999999974,396.26
0.1300000000000019,400,0.05,-1.6863999999999972,396.26
-0.5899999999999984,400,0.05,-1.6729999999999974,396.26
0.2800000000000027,400,0.05,-1.6427999999999972,396.26
1.0400000000000023,400,0.05,-1.5965999999999974,396.26
-1.3099999999999994,400,0.05,-1.6865999999999972,398.06
-0.7399999999999991,400,0.05,-1.6595999999999975,398.06
-0.7599999999999987,400,0.05,-1.6033999999999973,398.06
1.050000000000003,400,0.05,-1.6565999999999972,400.0
-2.5000000000000004,400,0.05,-1.7135999999999973,400.0
2.5000000000000036,367,0.05,-1.5795999999999975,399.34
-2.3099999999999996,400,0.05,-1.5425999999999973,399.34
-2.8100000000000005,400,0.05,-1.5727999999999975,399.34
-1.2899999999999991,400,0.05,-1.5827999999999978,399.34
-1.3899999999999995,400,0.05,-1.5479999999999976,399.34
-3.6099999999999954,400,0.05,-1.5803999999999974,399.34
-3.699999999999994,400,0.05,-1.5695999999999974,399.34
-3.4799999999999964,400,0.05,-1.5985999999999974,399.34
-2.42,400,0.05,-1.5777999999999974,399.34
-1.269999999999999,400,0.05,-1.5819999999999974,399.34
-2.01,400,0.05,-1.5785999999999976,399.34
-3.4999999999999964,400,0.05,-1.5789999999999975,399.34
0.15000000000000102,400,0.05,-1.4875999999999978,399.34
-2.089999999999998,400,0.05,-1.5135999999999978,399.34
-3.8699999999999894,400,0.05,-1.5467999999999977,399.34
0.23000000000000198,400,0.05,-1.4895999999999976,399.34
-2.0899999999999994,400,0.05,-1.5113999999999976,399.34
-3.349999999999997,400,0.05,-1.5579999999999976,399.34
-4.819999999999989,400,0.05,-1.6443999999999972,399.34
-3.0999999999999996,400,0.05,-1.6859999999999973,399.34
-1.0499999999999987,400,0.05,-1.6959999999999973,399.34
0.25000000000000155,400,0.05,-1.6907999999999976,399.34
-0.13999999999999857,400,0.05,-1.6907999999999976,399.34
0.040000000000002034,400,0.05,-1.6839999999999975,399.34
0.11000000000000121,400,0.05,-1.6383999999999974,399.34
-2.1000000000000005,400,0.05,-1.5913999999999975,399.34
-3.719999999999986,400,0.05,-1.6615999999999973,399.34
-5.579999999999981,400,0.05,-1.7537999999999971,399.34
-3.7199999999999873,400,0.05,-1.761799999999997,399.34
-4.099999999999985,400,0.05,-1.8511999999999968,399.34
-6.359999999999989,400,0.05,-1.9227999999999965,399.34
-2.16,400,0.05,-1.9343999999999966,399.34
-1.429999999999999,400,0.05,-1.9251999999999967,399.34
-0.989999999999999,400,0.05,-1.8815999999999966,399.34
-2.919999999999999,400,0.05,-1.8583999999999967,399.34
-2.379999999999999,400,0.05,-1.8413999999999968,399.34
-1.5799999999999996,400,0.05,-1.793999999999997,399.34
-0.6399999999999993,400,0.05,-1.7643999999999969,399.34
1.800000000000001,387,0.05,-1.737799999999997,399.08
-3.759999999999993,400,0.05,-1.7975999999999968,399.08
-3.969999999999988,400,0.05,-1.8405999999999967,399.08
-0.9399999999999993,400,0.05,-1.8619999999999965,399.08
-1.0899999999999985,400,0.05,-1.8719999999999968,399.08
-4.109999999999996,400,0.05,-1.9597999999999969,399.08
-1.2899999999999996,400,0.05,-2.0063999999999966,399.08
-4.079999999999989,400,0.05,-2.0617999999999967,399.08
-2.360000000000001,400,0.05,-2.0941999999999963,399.08
-4.919999999999987,400,0.05,-2.1773999999999964,399.08
-2.979999999999999,400,0.05,-2.257999999999996,399.08
-0.1899999999999984,400,0.05,-2.211799999999996,399.08
-2.440000000000001,400,0.05,-2.310599999999996,399.74
-3.9399999999999826,400,0.05,-2.343199999999996,399.74
-3.2899999999999987,400,0.05,-2.3527999999999962,399.74
-4.879999999999992,400,0.05,-2.424599999999996,399.74
-2.869999999999999,400,0.05,-2.4541999999999957,399.74
-1.8899999999999997,400,0.05,-2.419799999999996,399.74
0.10000000000000187,400,0.05,-2.343799999999996,399.74
0.3000000000000018,400,0.05,-2.2681999999999958,399.74
-1.4599999999999984,400,0.05,-2.248999999999996,399.74
-0.7799999999999986,400,0.05,-2.239199999999996,399.74
-2.7600000000000007,400,0.05,-2.254199999999996,399.74
-1.909999999999999,400,0.05,-2.222399999999996,399.74
-0.4299999999999986,400,0.05,-2.233999999999996,399.74
-2.89,400,0.05,-2.249999999999996,399.74
-0.20999999999999797,400,0.05,-2.176799999999996,399.74
-1.1799999999999988,400,0.05,-2.204999999999996,399.74
-3.2799999999999945,400,0.05,-2.228799999999996,399.74
-1.579999999999999,400,0.05,-2.193399999999996,399.74
-4.769999999999989,400,0.05,-2.1923999999999966,399.74
-0.2399999999999991,400,0.05,-2.135199999999996,399.74
-0.9899999999999991,400,0.05,-2.133999999999996,399.74
-0.2999999999999987,400,0.05,-2.144999999999996,399.74
-2.5199999999999996,400,0.05,-2.192599999999996,399.74
0.010000000000001563,400,0.05,-2.193199999999996,399.74
-0.4799999999999983,400,0.05,-2.204999999999996,399.74
0.39000000000000257,400,0.05,-2.1551999999999962,399.74
-2.009999999999999,400,0.05,-2.1209999999999964,399.74
-1.3999999999999995,400,0.05,-2.0373999999999968,399.74
0.7300000000000022,400,0.05,-1.9483999999999968,399.74
0.38000000000000234,400,0.05,-1.8587999999999971,399.74
0.24000000000000155,400,0.05,-1.7267999999999974,399.74
-1.6299999999999997,400,0.05,-1.7161999999999975,399.74
-2.0700000000000003,400,0.05,-1.7289999999999972,399.74
-2.3899999999999997,400,0.05,-1.7569999999999972,399.74
-4.799999999999986,400,0.05,-1.7945999999999969,399.74
-3.8099999999999965,400,0.05,-1.823199999999997,399.74
-1.3499999999999996,400,0.05,-1.818599999999997,399.74
-2.79,400,0.05,-1.861599999999997,399.74
-2.99,400,0.05,-1.957399999999997,400.0
-3.659999999999995,400,0.05,-1.9553999999999971,400.0
-1.129999999999999,400,0.05,-1.8985999999999974,400.0
-0.5099999999999982,400,0.05,-1.8899999999999975,400.0
-2.3800000000000003,400,0.05,-1.9157999999999973,400.0
-0.01999999999999713,400,0.05,-1.8339999999999972,400.0
-0.6699999999999993,400,0.05,-1.8215999999999974,400.0
-0.8699999999999986,400,0.05,-1.7573999999999979,400.0
-1.1299999999999992,400,0.05,-1.7327999999999975,400.0
-0.6299999999999979,400,0.05,-1.6469999999999976,400.0
-2.64,400,0.05,-1.6401999999999979,400.0
-4.519999999999991,400,0.05,-1.726799999999998,400.0
-3.0300000000000007,400,0.05,-1.738599999999998,400.0
-1.3599999999999985,400,0.05,-1.6869999999999983,400.0
-2.019999999999999,400,0.05,-1.661599999999998,400.0
-3.6899999999999933,400,0.05,-1.637799999999998,400.0
-4.749999999999991,400,0.05,-1.675399999999998,400.0
-1.88,400,0.05,-1.6751999999999978,400.0
0.38000000000000167,400,0.05,-1.6695999999999978,400.0
-4.109999999999996,400,0.05,-1.757799999999998,400.0
-3.5199999999999974,400,0.05,-1.7989999999999977,400.0
-4.329999999999991,400,0.05,-1.8699999999999977,400.0
-1.6,400,0.05,-1.8467999999999978,400.0
-1.5600000000000003,400,0.05,-1.8397999999999979,400.0
0.4500000000000022,400,0.05,-1.8221999999999978,400.0
-0.07999999999999852,400,0.05,-1.7659999999999976,400.0
-0.3399999999999985,400,0.05,-1.7685999999999975,400.0
-0.11999999999999811,400,0.05,-1.7473999999999978,400.0
-0.999999999999999,400,0.05,-1.7017999999999978,400.0
-4.159999999999997,400,0.05,-1.7533999999999978,400.0
-1.0299999999999994,400,0.05,-1.6785999999999979,400.0
-3.469999999999995,400,0.05,-1.7431999999999976,400.0
-2.539999999999999,400,0.05,-1.7741999999999978,400.0
-0.33999999999999875,400,0.05,-1.7749999999999977,400.0
-2.6099999999999994,400,0.05,-1.7767999999999975,400.0
-1.6999999999999995,400,0.05,-1.8109999999999977,400.0
-1.5499999999999978,400,0.05,-1.8323999999999978,400.0
-2.5499999999999963,400,0.05,-1.8911999999999978,400.0
-2.69,400,0.05,-1.9047999999999976,400.0
-1.7999999999999992,400,0.05,-1.9127999999999978,400.0
-2.040000000000001,400,0.05,-1.968199999999998,400.0
0.10000000000000142,400,0.05,-1.973799999999998,400.0
-2.299999999999999,400,0.05,-2.0245999999999977,400.0
-2.0299999999999994,400,0.05,-2.0325999999999977,400.0
-0.7899999999999987,400,0.05,-2.006999999999998,400.0
-3.7699999999999987,400,0.05,-2.034599999999998,400.0
-6.329999999999974,400,0.05,-2.0651999999999977,400.0
-3.4699999999999913,400,0.05,-2.0583999999999976,400.0
-3.719999999999991,400,0.05,-2.1057999999999977,400.0
-2.0299999999999994,400,0.05,-2.090599999999997,400.0
-2.9200000000000004,400,0.05,-2.0891999999999973,400.0
-3.3599999999999994,400,0.05,-2.0831999999999975,400.0
-2.460000000000001,400,0.05,-2.1097999999999977,400.0
-2.0899999999999994,400,0.05,-2.1413999999999977,400.0
-3.939999999999989,400,0.05,-2.1725999999999974,400.0
-4.5399999999999885,400,0.05,-2.2629999999999972,400.0
-4.519999999999984,400,0.05,-2.3399999999999967,400.0
-3.0899999999999985,400,0.05,-2.3843999999999967,400.0
-1.3699999999999988,400,0.05,-2.3891999999999967,400.0
-3.8899999999999957,400,0.05,-2.454399999999997,400.0
-4.989999999999987,400,0.05,-2.5013999999999963,400.0
-4.48999999999999,400,0.05,-2.5007999999999964,400.0
-3.0700000000000003,400,0.05,-2.5015999999999963,400.0
-1.1799999999999986,400,0.05,-2.4979999999999962,400.0
-3.4399999999999964,400,0.05,-2.5263999999999966,400.0
0.22000000000000197,400,0.05,-2.4481999999999964,400.0
-0.8599999999999982,400,0.05,-2.3703999999999965,400.0
-2.6900000000000004,400,0.05,-2.386599999999997,400.0
-4.819999999999984,400,0.05,-2.490599999999996,400.0
-3.4399999999999946,400,0.05,-2.4771999999999963,400.0
-1.069999999999998,400,0.05,-2.4281999999999964,400.0
-2.45,400,0.05,-2.3905999999999965,400.0
-2.07,400,0.05,-2.3999999999999964,400.0
-2.7800000000000002,400,0.05,-2.4243999999999963,400.0
-1.5699999999999994,400,0.05,-2.4647999999999963,400.0
-4.55999999999999,400,0.05,-2.5543999999999962,400.0
-2.92,400,0.05,-2.6059999999999963,400.0
-1.8999999999999995,400,0.05,-2.6415999999999964,400.0
-3.139999999999998,400,0.05,-2.684399999999996,400.0
-3.379999999999989,400,0.05,-2.668799999999996,400.0
-4.399999999999985,400,0.05,-2.736199999999996,400.0
-2.6799999999999997,400,0.05,-2.7203999999999957,400.0
-0.6399999999999992,400,0.05,-2.682399999999996,400.0
-1.149999999999999,400,0.05,-2.6985999999999963,400.0
-0.6299999999999986,400,0.05,-2.6589999999999963,400.0
-4.609999999999992,400,0.05,-2.7171999999999956,400.0
-2.0200000000000005,400,0.05,-2.7265999999999964,400.0
-2.2600000000000002,400,0.05,-2.7207999999999957,400.0
-1.7599999999999993,400,0.05,-2.702199999999996,400.0
0.5400000000000025,400,0.05,-2.655399999999996,400.0
-0.2699999999999976,400,0.05,-2.6199999999999957,400.0
0.6700000000000017,400,0.05,-2.608599999999996,400.0
-0.6599999999999986,400,0.05,-2.5757999999999956,400.0
-3.8899999999999872,400,0.05,-2.6129999999999955,400.0
-4.779999999999987,400,0.05,-2.692799999999995,400.0
-0.4299999999999975,400,0.05,-2.625999999999995,400.0
-1.3999999999999992,400,0.05,-2.5273999999999957,400.0
0.46000000000000063,321,0.05,-2.448799999999996,398.42
-0.8199999999999995,400,0.05,-2.390799999999996,398.42
-1.4699999999999998,400,0.05,-2.3795999999999964,398.42
-4.089999999999993,400,0.05,-2.402999999999996,398.42
-0.32999999999999896,400,0.05,-2.342399999999996,398.42
